c
c This is glucose 4.0 --  based on MiniSAT (Many thanks to MiniSAT team)
c
c ========================================[ Problem Statistics ]===========================================
c |                                                                                                       |
c |  Number of variables:         59600                                                                   |
c |  Number of clauses:         6514477                                                                   |
c |  Parse time:                   0.92 s                                                                 |
c |                                                                                                       |
c | Preprocesing is fully done
c Too many clauses... No preprocessing
c |  Simplification time:          0.19 s                                                                 |
c |                                                                                                       |
c ========================================[ MAGIC CONSTANTS ]==============================================
c | Constants are supposed to work well together :-)                                                      |
c | however, if you find better choices, please let us known...                                           |
c |-------------------------------------------------------------------------------------------------------|
c | Adapt dynamically the solver after 100000 conflicts (restarts, reduction strategies...)               |
c |-------------------------------------------------------------------------------------------------------|
c |                                |                                |                                     |
c | - Restarts:                    | - Reduce Clause DB:            | - Minimize Asserting:               |
c |   * LBD Queue    :     50      |   * First     :   2000         |    * size <  30                     |
c |   * Trail  Queue :   5000      |   * Inc       :    300         |    * lbd  <   6                     |
c |   * K            :   0.80      |   * Special   :   1000         |                                     |
c |   * R            :   1.40      |   * Protected :  (lbd)< 30     |                                     |
c |                                |                                |                                     |
c ==================================[ Search Statistics (every  10000 conflicts) ]=========================
c |                                                                                                       |
c |          RESTARTS           |          ORIGINAL         |              LEARNT              | Progress |
c |    49481     28680      169 |   49441  3597333  7295326 |    80   302249    32909  8074446 | 17.045 % |
c |    49555     28697      169 |   49441  3597333  7295326 |    80   312249    32920  8074446 | 17.045 % |
c |    49622     28717      169 |   49441  3597333  7295326 |    80   322249    32932  8074446 | 17.045 % |
c |    49693     28751      169 |   49440  3597193  7295046 |    80   332243    32960  8074446 | 17.047 % |
c |    49769     28771      169 |   49439  3597120  7294900 |    80   342237    32974  8074446 | 17.049 % |
c |    49861     28796      169 |   49439  3597120  7294900 |    80   352237    32988  8074446 | 17.049 % |
c |    49939     28814      169 |   49439  3597120  7294900 |    80   362237    33001  8074446 | 17.049 % |
c |    49964     28857      169 |   49439  3597120  7294900 |    80   372237    33005  8074446 | 17.049 % |
c |    50054     28880      169 |   49436  3596426  7293512 |    80   382230    33014  8074446 | 17.054 % |
c |    50131     28902      169 |   49436  3596426  7293512 |    80   392230    33022  8074446 | 17.054 % |
c |    50189     28929      169 |   49436  3596426  7293512 |    80   402230    33033  8074446 | 17.054 % |
c |    50269     28951      169 |   49436  3596426  7293512 |    80   412230    33049  8074446 | 17.054 % |
c |    50339     28978      169 |   49436  3596426  7293512 |    80   422230    33062  8074446 | 17.054 % |
c |    50407     29002      169 |   49436  3596426  7293512 |    80   432230    33068  8074446 | 17.054 % |
c |    50452     29024      169 |   49435  3596166  7292992 |    80   442228    33072  8074446 | 17.055 % |
c |    50525     29042      169 |   49435  3596166  7292992 |    80   452228    33074  8074446 | 17.055 % |
c |    50595     29062      169 |   49435  3596166  7292992 |    80   462228    33084  8074446 | 17.055 % |
c |    50665     29097      169 |   49435  3596166  7292992 |    80   472228    33100  8074446 | 17.055 % |
c |    50748     29128      169 |   49435  3596166  7292992 |    80   482228    33110  8074446 | 17.055 % |
c |    50763     29143      169 |   49435  3596166  7292992 |    81   286246    33126  8280428 | 17.055 % |
c |    50810     29172      169 |   49432  3595842  7292344 |    81   296227    33142  8280428 | 17.060 % |
c |    50885     29196      169 |   49431  3595725  7292110 |    81   306226    33154  8280428 | 17.062 % |
c |    50960     29214      169 |   49430  3595626  7291912 |    81   316220    33164  8280428 | 17.064 % |
c |    51052     29237      169 |   49430  3595626  7291912 |    81   326220    33172  8280428 | 17.064 % |
c |    51136     29260      168 |   49429  3595559  7291778 |    81   336212    33196  8280428 | 17.065 % |
c |    51212     29281      168 |   49429  3595559  7291778 |    81   346212    33207  8280428 | 17.065 % |
c |    51269     29302      168 |   49429  3595559  7291778 |    81   356212    33218  8280428 | 17.065 % |
c |    51344     29332      168 |   49429  3595559  7291778 |    81   366212    33225  8280428 | 17.065 % |
c |    51424     29364      168 |   49429  3595559  7291778 |    81   376212    33247  8280428 | 17.065 % |
c |    51499     29389      168 |   49428  3595425  7291510 |    81   386208    33254  8280428 | 17.067 % |
c |    51559     29423      168 |   49428  3595425  7291510 |    81   396208    33262  8280428 | 17.067 % |
c |    51655     29441      168 |   49427  3595314  7291288 |    81   406198    33269  8280428 | 17.069 % |
c |    51740     29469      168 |   49427  3595314  7291288 |    81   416198    33279  8280428 | 17.069 % |
c |    51822     29489      168 |   49427  3595314  7291288 |    81   426198    33293  8280428 | 17.069 % |
c |    51890     29517      168 |   49426  3595030  7290720 |    81   436176    33302  8280428 | 17.070 % |
c |    51969     29543      168 |   49426  3595030  7290720 |    81   446176    33307  8280428 | 17.070 % |
c |    52041     29572      168 |   49426  3595030  7290720 |    81   456176    33320  8280428 | 17.071 % |
c |    52117     29593      168 |   49426  3595030  7290720 |    81   466176    33332  8280428 | 17.070 % |
c |    52192     29613      168 |   49426  3595030  7290720 |    81   476176    33344  8280428 | 17.070 % |
c |    52289     29635      168 |   49426  3595030  7290720 |    81   486176    33350  8280428 | 17.070 % |
c |    52366     29665      168 |   49426  3595030  7290720 |    82   286044    33356  8490560 | 17.070 % |
c |    52415     29697      168 |   49426  3595030  7290720 |    82   296044    33360  8490560 | 17.070 % |
c |    52495     29736      168 |   49422  3594841  7290342 |    82   306041    33370  8490560 | 17.077 % |
c |    52575     29752      167 |   49420  3594298  7289256 |    82   316026    33375  8490560 | 17.081 % |
c |    52660     29788      167 |   49418  3594214  7289088 |    82   326019    33386  8490560 | 17.084 % |
c |    52741     29801      167 |   49418  3593882  7288424 |    82   336015    33397  8490560 | 17.084 % |
c |    52807     29828      167 |   49418  3593882  7288424 |    82   346015    33414  8490560 | 17.084 % |
c |    52888     29870      167 |   49417  3593808  7288276 |    82   356013    33430  8490560 | 17.086 % |
c |    52968     29894      167 |   49416  3593759  7288178 |    82   366009    33435  8490560 | 17.087 % |
c |    53060     29917      167 |   49416  3593759  7288178 |    82   376009    33449  8490560 | 17.087 % |
c |    53117     29952      167 |   49416  3593759  7288178 |    82   386009    33461  8490560 | 17.087 % |
c |    53197     29982      167 |   49416  3593759  7288178 |    82   396009    33470  8490560 | 17.087 % |
c |    53269     30007      167 |   49416  3593759  7288178 |    82   406009    33481  8490560 | 17.087 % |
c |    53354     30025      167 |   49416  3593759  7288178 |    82   416009    33495  8490560 | 17.087 % |
c |    53415     30051      167 |   49415  3593553  7287766 |    82   426005    33504  8490560 | 17.089 % |
c |    53477     30067      167 |   49415  3593553  7287766 |    82   436005    33513  8490560 | 17.089 % |
c |    53536     30117      167 |   49415  3593553  7287766 |    82   446005    33521  8490560 | 17.089 % |
c |    53596     30130      167 |   49415  3593553  7287766 |    82   456005    33529  8490560 | 17.089 % |
c |    53671     30163      167 |   49414  3593212  7287084 |    82   466004    33542  8490560 | 17.091 % |
c |    53749     30191      167 |   49413  3593212  7287084 |    82   476003    33553  8490560 | 17.092 % |
c |    53809     30210      167 |   49413  3593105  7286870 |    82   486001    33566  8490560 | 17.092 % |
c |    53865     30233      167 |   49413  3593105  7286870 |    82   496001    33570  8490560 | 17.092 % |
c |    53928     30263      167 |   49413  3593105  7286870 |    83   295353    33577  8701208 | 17.092 % |
c |    53992     30271      167 |   49413  3593105  7286870 |    83   305353    33588  8701208 | 17.092 % |
c |    54077     30296      167 |   49413  3593105  7286870 |    83   315353    33595  8701208 | 17.092 % |
c |    54148     30331      167 |   49412  3592969  7286598 |    83   325350    33612  8701208 | 17.094 % |
c |    54198     30346      167 |   49412  3592969  7286598 |    83   335350    33620  8701208 | 17.094 % |
c |    54271     30373      167 |   49411  3592848  7286356 |    83   345347    33630  8701208 | 17.096 % |
c |    54332     30386      167 |   49411  3592848  7286356 |    83   355347    33638  8701208 | 17.096 % |
c |    54401     30414      167 |   49411  3592848  7286356 |    83   365347    33651  8701208 | 17.096 % |
c |    54469     30438      167 |   49411  3592848  7286356 |    83   375347    33661  8701208 | 17.096 % |
c |    54538     30460      167 |   49410  3592736  7286132 |    83   385334    33674  8701208 | 17.097 % |
c |    54594     30486      167 |   49408  3592503  7285666 |    83   395333    33684  8701208 | 17.101 % |
c |    54648     30516      167 |   49408  3592503  7285666 |    83   405333    33698  8701208 | 17.101 % |
c |    54718     30542      167 |   49408  3592503  7285666 |    83   415333    33717  8701208 | 17.101 % |
c |    54774     30577      167 |   49407  3592280  7285220 |    83   425330    33720  8701208 | 17.102 % |
c |    54851     30604      166 |   49407  3592280  7285220 |    83   435330    33728  8701208 | 17.102 % |
c |    54933     30626      166 |   49406  3592232  7285124 |    83   445325    33743  8701208 | 17.104 % |
c |    54988     30657      166 |   49406  3592232  7285124 |    83   455325    33750  8701208 | 17.104 % |
c |    55036     30674      166 |   49406  3592232  7285124 |    83   465325    33766  8701208 | 17.104 % |
c |    55107     30698      166 |   49406  3592232  7285124 |    83   475325    33774  8701208 | 17.104 % |
c |    55180     30727      166 |   49406  3592232  7285124 |    83   485325    33779  8701208 | 17.104 % |
c |    55257     30750      166 |   49405  3592155  7284970 |    83   495323    33788  8701208 | 17.106 % |
c |    55319     30771      166 |   49403  3591958  7284576 |    83   505301    33797  8701208 | 17.109 % |
c |    55387     30780      166 |   49402  3591958  7284576 |    84   301181    33807  8915327 | 17.111 % |
c |    55434     30809      166 |   49402  3591857  7284374 |    84   311178    33819  8915327 | 17.111 % |
c |    55493     30843      166 |   49402  3591857  7284374 |    84   321178    33827  8915327 | 17.111 % |
c |    55561     30856      166 |   49402  3591857  7284374 |    84   331178    33842  8915327 | 17.111 % |
c |    55611     30866      166 |   49402  3591857  7284374 |    84   341178    33848  8915327 | 17.111 % |
c |    55669     30893      166 |   49401  3591666  7283992 |    84   351177    33856  8915327 | 17.112 % |
c |    55733     30929      166 |   49399  3591308  7283276 |    84   361164    33864  8915327 | 17.116 % |
c |    55799     30944      166 |   49399  3591308  7283276 |    84   371164    33872  8915327 | 17.116 % |
c |    55847     30980      166 |   49399  3591308  7283276 |    84   381164    33882  8915327 | 17.116 % |
c |    55909     31007      166 |   49395  3591206  7283072 |    84   391152    33894  8915327 | 17.122 % |
c |    55946     31030      166 |   49392  3590485  7281630 |    84   401137    33912  8915327 | 17.128 % |
c |    55989     31051      166 |   49391  3590300  7281260 |    84   411122    33920  8915327 | 17.129 % |
c |    56044     31072      167 |   49391  3590300  7281260 |    84   421122    33929  8915327 | 17.129 % |
c |    56112     31084      166 |   49391  3590300  7281260 |    84   431122    33934  8915327 | 17.129 % |
c |    56184     31117      166 |   49391  3590300  7281260 |    84   441122    33940  8915327 | 17.129 % |
c |    56264     31132      166 |   49391  3590300  7281260 |    84   451122    33949  8915327 | 17.129 % |
c |    56319     31158      166 |   49391  3590300  7281260 |    84   461122    33957  8915327 | 17.129 % |
c |    56386     31185      166 |   49391  3590300  7281260 |    84   471122    33973  8915327 | 17.129 % |
c |    56470     31205      166 |   49391  3590300  7281260 |    84   481122    33975  8915327 | 17.129 % |
c |    56546     31234      166 |   49389  3590079  7280818 |    84   491118    33984  8915327 | 17.133 % |
c |    56602     31253      166 |   49389  3589968  7280596 |    84   501116    33991  8915327 | 17.133 % |
c |    56679     31270      166 |   49389  3589968  7280596 |    84   511116    33995  8915327 | 17.133 % |
c |    56761     31293      166 |   49388  3589890  7280440 |    85   305542    34002  9130893 | 17.134 % |
c |    56812     31304      166 |   49387  3589709  7280078 |    85   315538    34015  9130893 | 17.136 % |
c |    56859     31342      166 |   49387  3589709  7280078 |    85   325538    34022  9130893 | 17.136 % |
c |    56915     31359      166 |   49387  3589709  7280078 |    85   335538    34033  9130893 | 17.136 % |
c |    56931     31398      166 |   49387  3589709  7280078 |    85   345538    34048  9130893 | 17.136 % |
c |    57008     31423      166 |   49387  3589709  7280078 |    85   355538    34063  9130893 | 17.136 % |
c |    57089     31442      166 |   49387  3589709  7280078 |    85   365538    34071  9130893 | 17.136 % |
c |    57133     31474      166 |   49387  3589709  7280078 |    85   375538    34079  9130893 | 17.136 % |
c |    57189     31502      166 |   49387  3589709  7280078 |    85   385538    34088  9130893 | 17.136 % |
c |    57272     31515      166 |   49387  3589709  7280078 |    85   395538    34098  9130893 | 17.136 % |
c |    57367     31534      166 |   49386  3589536  7279732 |    85   405533    34105  9130893 | 17.138 % |
c |    57454     31556      166 |   49386  3589536  7279732 |    85   415533    34113  9130893 | 17.138 % |
c |    57527     31582      166 |   49384  3589409  7279478 |    85   425530    34122  9130893 | 17.141 % |
c |    57578     31611      166 |   49383  3589293  7279246 |    85   435528    34134  9130893 | 17.143 % |
c |    57632     31628      166 |   49383  3589179  7279018 |    85   445526    34142  9130893 | 17.143 % |
c |    57700     31642      166 |   49383  3589179  7279018 |    85   455526    34156  9130893 | 17.143 % |
c |    57772     31664      166 |   49381  3588816  7278292 |    85   465518    34161  9130893 | 17.146 % |
c |    57855     31679      166 |   49381  3588816  7278292 |    85   475518    34172  9130893 | 17.146 % |
c |    57903     31722      166 |   49381  3588816  7278292 |    85   485518    34178  9130893 | 17.146 % |
c |    57998     31744      166 |   49381  3588816  7278292 |    85   495518    34183  9130893 | 17.146 % |
c |    58084     31755      166 |   49381  3588816  7278292 |    85   505518    34195  9130893 | 17.146 % |
c |    58169     31782      166 |   49381  3588816  7278292 |    85   515518    34206  9130893 | 17.146 % |
c |    58224     31819      166 |   49381  3588816  7278292 |    86   306621    34213  9349790 | 17.146 % |
c |    58294     31829      166 |   49380  3588672  7278004 |    86   316618    34221  9349790 | 17.148 % |
c |    58358     31841      166 |   49380  3588672  7278004 |    86   326618    34230  9349790 | 17.148 % |
c |    58415     31864      166 |   49380  3588672  7278004 |    86   336618    34238  9349790 | 17.148 % |
c |    58462     31900      166 |   49379  3588556  7277772 |    86   346610    34247  9349790 | 17.149 % |
c |    58532     31920      166 |   49379  3588556  7277772 |    86   356610    34257  9349790 | 17.149 % |
c |    58608     31943      166 |   49377  3588218  7277096 |    86   366601    34267  9349790 | 17.153 % |
c |    58675     31967      166 |   49377  3588218  7277096 |    86   376601    34279  9349790 | 17.153 % |
c |    58748     31995      166 |   49377  3588218  7277096 |    86   386601    34288  9349790 | 17.153 % |
c |    58821     32006      166 |   49377  3588218  7277096 |    86   396601    34293  9349790 | 17.153 % |
c |    58879     32024      166 |   49377  3588218  7277096 |    86   406601    34304  9349790 | 17.153 % |
c |    58958     32049      166 |   49377  3588218  7277096 |    86   416601    34312  9349790 | 17.153 % |
c |    58994     32091      166 |   49377  3588218  7277096 |    86   426601    34321  9349790 | 17.153 % |
c |    59053     32128      166 |   49377  3588218  7277096 |    86   436601    34333  9349790 | 17.153 % |
c |    59126     32135      166 |   49377  3588218  7277096 |    86   446601    34352  9349790 | 17.153 % |
c |    59201     32170      166 |   49376  3588085  7276830 |    86   456598    34370  9349790 | 17.154 % |
c |    59257     32195      166 |   49376  3588085  7276830 |    86   466598    34376  9349790 | 17.154 % |
c |    59306     32233      166 |   49376  3588085  7276830 |    86   476598    34386  9349790 | 17.154 % |
c |    59385     32257      166 |   49376  3588085  7276830 |    86   486598    34395  9349790 | 17.154 % |
c |    59454     32279      166 |   49376  3588085  7276830 |    86   496598    34411  9349790 | 17.154 % |
c |    59501     32293      166 |   49367  3587973  7276606 |    86   506595    34422  9349790 | 17.169 % |
c |    59576     32318      166 |   49367  3587264  7275188 |    86   516556    34429  9349790 | 17.170 % |
c |    59654     32337      165 |   49365  3587264  7275188 |    86   526555    34437  9349790 | 17.173 % |
c |    59714     32367      165 |   49363  3586920  7274500 |    87   314594    34450  9571731 | 17.176 % |
c |    59787     32386      165 |   49363  3586778  7274216 |    87   324591    34453  9571731 | 17.176 % |
c |    59851     32419      165 |   49363  3586778  7274216 |    87   334591    34463  9571731 | 17.176 % |
c |    59924     32447      165 |   49362  3586667  7273994 |    87   344574    34477  9571731 | 17.178 % |
c |    59981     32467      165 |   49362  3586667  7273994 |    87   354574    34491  9571731 | 17.178 % |
c |    60055     32487      165 |   49361  3586576  7273812 |    87   364569    34504  9571731 | 17.180 % |
c |    60137     32511      165 |   49361  3586576  7273812 |    87   374569    34507  9571731 | 17.180 % |
c |    60202     32525      165 |   49361  3586576  7273812 |    87   384569    34521  9571731 | 17.180 % |
c |    60253     32545      165 |   49361  3586576  7273812 |    87   394569    34526  9571731 | 17.180 % |
c |    60335     32574      165 |   49361  3586576  7273812 |    87   404569    34539  9571731 | 17.180 % |
c |    60379     32598      165 |   49361  3586576  7273812 |    87   414569    34554  9571731 | 17.180 % |
c |    60449     32620      165 |   49357  3586293  7273246 |    87   424563    34560  9571731 | 17.186 % |
c |    60508     32647      165 |   49357  3586086  7272832 |    87   434561    34569  9571731 | 17.186 % |
c |    60565     32664      165 |   49356  3585967  7272594 |    87   444558    34575  9571731 | 17.188 % |
c |    60598     32688      165 |   49355  3585967  7272594 |    87   454557    34582  9571731 | 17.190 % |
c |    60697     32716      165 |   49354  3585803  7272266 |    87   464550    34594  9571731 | 17.191 % |
c |    60757     32729      165 |   49353  3585630  7271920 |    87   474544    34600  9571731 | 17.193 % |
c |    60827     32747      165 |   49351  3585173  7271006 |    87   484524    34608  9571731 | 17.196 % |
c |    60899     32771      165 |   49350  3585173  7271006 |    87   494523    34615  9571731 | 17.198 % |
c |    60987     32796      165 |   49350  3584855  7270370 |    87   504507    34626  9571731 | 17.198 % |
c |    61026     32824      165 |   49350  3584855  7270370 |    87   514507    34639  9571731 | 17.198 % |
c |    61026     32852      165 |   49350  3584855  7270370 |    87   524507    34642  9571731 | 17.198 % |
c |    61067     32894      165 |   49350  3584855  7270370 |    88   310415    34651  9795823 | 17.198 % |
c |    61140     32924      165 |   49349  3584663  7269986 |    88   320405    34661  9795823 | 17.200 % |
c |    61188     32950      165 |   49349  3584663  7269986 |    88   330405    34664  9795823 | 17.200 % |
c |    61260     32990      165 |   49348  3584554  7269768 |    88   340390    34673  9795823 | 17.201 % |
c |    61321     33018      165 |   49348  3584554  7269768 |    88   350390    34680  9795823 | 17.201 % |
c |    61379     33031      165 |   49348  3584554  7269768 |    88   360390    34690  9795823 | 17.201 % |
c |    61450     33052      165 |   49344  3584446  7269552 |    88   370381    34697  9795823 | 17.208 % |
c |    61506     33077      165 |   49344  3584046  7268752 |    88   380365    34706  9795823 | 17.208 % |
c |    61568     33106      165 |   49344  3584046  7268752 |    88   390365    34712  9795823 | 17.208 % |
c |    61617     33125      165 |   49343  3583924  7268508 |    88   400360    34723  9795823 | 17.210 % |
c |    61651     33141      165 |   49343  3583924  7268508 |    88   410360    34730  9795823 | 17.210 % |
c |    61699     33163      165 |   49343  3583924  7268508 |    88   420360    34740  9795823 | 17.210 % |
c |    61762     33190      165 |   49343  3583924  7268508 |    88   430360    34744  9795823 | 17.210 % |
c |    61826     33227      165 |   49343  3583924  7268508 |    88   440360    34755  9795823 | 17.210 % |
c |    61896     33262      165 |   49343  3583924  7268508 |    88   450360    34763  9795823 | 17.210 % |
c |    61967     33295      165 |   49343  3583924  7268508 |    88   460360    34774  9795823 | 17.210 % |
c |    62025     33315      165 |   49340  3583373  7267406 |    88   470354    34789  9795823 | 17.215 % |
c |    62106     33335      165 |   49340  3583373  7267406 |    88   480354    34795  9795823 | 17.215 % |
c |    62170     33356      165 |   49340  3583179  7267018 |    88   490351    34802  9795823 | 17.215 % |
c |    62226     33391      165 |   49340  3583179  7267018 |    88   500351    34809  9795823 | 17.215 % |
c |    62270     33407      165 |   49340  3583179  7267018 |    88   510351    34816  9795823 | 17.215 % |
c |    62358     33432      165 |   49340  3583179  7267018 |    88   520351    34823  9795823 | 17.215 % |
c |    62418     33460      165 |   49339  3583005  7266670 |    88   530345    34840  9795823 | 17.216 % |
c |    62475     33474      165 |   49337  3583005  7266670 |    89   313118    34854 10023048 | 17.220 % |
c |    62539     33490      165 |   49336  3582803  7266266 |    89   323109    34863 10023048 | 17.221 % |
c |    62615     33528      165 |   49336  3582703  7266066 |    89   333106    34874 10023048 | 17.221 % |
c |    62699     33540      165 |   49335  3582526  7265712 |    89   343104    34882 10023048 | 17.223 % |
c |    62773     33570      165 |   49333  3582375  7265410 |    89   353101    34895 10023048 | 17.227 % |
c |    62839     33590      165 |   49331  3581716  7264092 |    89   363099    34907 10023048 | 17.230 % |
c |    62893     33609      165 |   49331  3581716  7264092 |    89   373099    34915 10023048 | 17.230 % |
c |    62937     33636      165 |   49331  3581716  7264092 |    89   383099    34923 10023048 | 17.230 % |
c |    63016     33661      165 |   49329  3581581  7263822 |    89   393090    34935 10023048 | 17.233 % |
c |    63095     33683      165 |   49327  3581429  7263518 |    89   403088    34951 10023048 | 17.237 % |
c |    63150     33709      165 |   49327  3581171  7263002 |    89   413082    34960 10023048 | 17.237 % |
c |    63205     33738      165 |   49326  3581067  7262794 |    89   423079    34971 10023048 | 17.238 % |
c |    63297     33756      165 |   49326  3581067  7262794 |    89   433079    34977 10023048 | 17.238 % |
c |    63369     33785      165 |   49325  3580992  7262644 |    89   443076    34990 10023048 | 17.240 % |
c |    63433     33795      165 |   49325  3580992  7262644 |    89   453076    34998 10023048 | 17.240 % |
c |    63509     33826      165 |   49324  3580772  7262204 |    89   463066    35011 10023048 | 17.242 % |
c |    63590     33840      165 |   49324  3580772  7262204 |    89   473066    35023 10023048 | 17.242 % |
c |    63675     33867      165 |   49323  3580692  7262044 |    89   483064    35030 10023048 | 17.243 % |
c |    63757     33885      165 |   49323  3580692  7262044 |    89   493064    35041 10023048 | 17.243 % |
c |    63807     33911      165 |   49323  3580692  7262044 |    89   503064    35046 10023048 | 17.243 % |
c |    63865     33945      165 |   49320  3580491  7261642 |    89   513059    35053 10023048 | 17.248 % |
c |    63937     33964      165 |   49320  3580203  7261066 |    89   523046    35062 10023048 | 17.248 % |
c |    63998     33983      165 |   49320  3580203  7261066 |    89   533046    35073 10023048 | 17.248 % |
c |    64080     34001      165 |   49317  3580093  7260846 |    89   543036    35083 10023048 | 17.253 % |
c |    64164     34027      165 |   49317  3579820  7260300 |    90   322493    35088 10253578 | 17.253 % |
c |    64249     34046      165 |   49316  3579745  7260150 |    90   332484    35096 10253578 | 17.255 % |
c |    64293     34068      165 |   49316  3579745  7260150 |    90   342484    35104 10253578 | 17.255 % |
c |    64318     34127      165 |   49312  3579352  7259364 |    90   352481    35122 10253578 | 17.262 % |
c |    64392     34150      165 |   49312  3579110  7258880 |    90   362475    35130 10253578 | 17.262 % |
c |    64441     34183      165 |   49310  3578674  7258008 |    90   372473    35137 10253578 | 17.265 % |
c |    64488     34215      165 |   49310  3578674  7258008 |    90   382473    35140 10253578 | 17.265 % |
c |    64562     34248      165 |   49310  3578270  7257200 |    90   392473    35148 10253578 | 17.265 % |
c |    64627     34262      165 |   49309  3578125  7256910 |    90   402471    35154 10253578 | 17.267 % |
c |    64704     34291      165 |   49309  3578125  7256910 |    90   412471    35167 10253578 | 17.267 % |
c |    64786     34316      165 |   49309  3578125  7256910 |    90   422471    35179 10253578 | 17.267 % |
c |    64851     34335      165 |   49309  3578125  7256910 |    90   432471    35185 10253578 | 17.267 % |
c |    64917     34343      165 |   49308  3577754  7256168 |    90   442469    35198 10253578 | 17.268 % |
c |    64959     34370      165 |   49308  3577754  7256168 |    90   452469    35212 10253578 | 17.268 % |
c |    65009     34396      165 |   49306  3577634  7255928 |    90   462463    35225 10253578 | 17.272 % |
c |    65092     34421      165 |   49306  3577634  7255928 |    90   472463    35230 10253578 | 17.272 % |
c |    65160     34455      165 |   49304  3577519  7255698 |    90   482456    35250 10253578 | 17.275 % |
c |    65217     34477      165 |   49303  3577206  7255072 |    90   492444    35262 10253578 | 17.277 % |
c |    65311     34493      165 |   49302  3576716  7254092 |    90   502441    35269 10253578 | 17.279 % |
c |    65336     34513      165 |   49300  3576716  7254092 |    90   512439    35285 10253578 | 17.282 % |
c |    65384     34556      165 |   49300  3576467  7253594 |    90   522422    35298 10253578 | 17.282 % |
c |    65446     34572      165 |   49299  3576320  7253300 |    90   532417    35307 10253578 | 17.284 % |
c |    65504     34603      165 |   49298  3576320  7253300 |    90   542416    35323 10253578 | 17.285 % |
c |    65554     34611      165 |   49297  3576097  7252854 |    91   321841    35325 10484130 | 17.287 % |
c |    65615     34627      165 |   49297  3576097  7252854 |    91   331841    35337 10484130 | 17.287 % |
c |    65638     34629      165 |   49297  3576097  7252854 |    91   341841    35340 10484130 | 17.287 % |
c |    65704     34656      165 |   49295  3576024  7252708 |    91   351838    35350 10484130 | 17.290 % |
c |    65751     34675      165 |   49294  3575788  7252236 |    91   361826    35359 10484130 | 17.292 % |
c |    65809     34707      165 |   49291  3575632  7251924 |    91   371818    35381 10484130 | 17.297 % |
c |    65887     34720      165 |   49291  3575362  7251384 |    91   381805    35392 10484130 | 17.297 % |
c |    65939     34761      165 |   49291  3575362  7251384 |    91   391805    35408 10484130 | 17.297 % |
c |    66014     34777      165 |   49291  3575362  7251384 |    91   401805    35415 10484130 | 17.297 % |
c |    66065     34811      165 |   49291  3575362  7251384 |    91   411805    35428 10484130 | 17.297 % |
c |    66144     34820      165 |   49290  3575268  7251196 |    91   421803    35435 10484130 | 17.299 % |
c |    66203     34837      165 |   49290  3575268  7251196 |    91   431803    35446 10484130 | 17.299 % |
c |    66244     34859      165 |   49290  3575268  7251196 |    91   441803    35455 10484130 | 17.299 % |
c |    66293     34894      165 |   49290  3575268  7251196 |    91   451803    35464 10484130 | 17.299 % |
c |    66339     34929      165 |   49290  3575268  7251196 |    91   461803    35490 10484130 | 17.299 % |
c |    66417     34947      165 |   49289  3575201  7251062 |    91   471778    35504 10484130 | 17.300 % |
c |    66492     34961      165 |   49289  3575201  7251062 |    91   481778    35515 10484130 | 17.300 % |
c |    66555     34987      165 |   49289  3575201  7251062 |    91   491778    35525 10484130 | 17.300 % |
c |    66636     35012      165 |   49288  3575110  7250880 |    91   501772    35541 10484130 | 17.302 % |
c |    66707     35026      165 |   49288  3575110  7250880 |    91   511772    35551 10484130 | 17.302 % |
c |    66768     35044      165 |   49288  3575110  7250880 |    91   521772    35567 10484130 | 17.302 % |
c |    66835     35052      165 |   49288  3575110  7250880 |    91   531772    35574 10484130 | 17.302 % |
c |    66910     35075      165 |   49288  3575110  7250880 |    91   541772    35589 10484130 | 17.302 % |
c |    66982     35094      165 |   49288  3575110  7250880 |    91   551772    35595 10484130 | 17.302 % |
c |    67069     35117      165 |   49288  3575110  7250880 |    92   327393    35599 10718509 | 17.302 % |
c |    67128     35134      165 |   49287  3574932  7250524 |    92   337380    35608 10718509 | 17.304 % |
c |    67168     35179      165 |   49287  3574932  7250524 |    92   347380    35621 10718509 | 17.304 % |
c |    67224     35192      165 |   49287  3574932  7250524 |    92   357380    35627 10718509 | 17.304 % |
c |    67281     35222      165 |   49287  3574932  7250524 |    92   367380    35634 10718509 | 17.304 % |
c |    67344     35239      165 |   49287  3574932  7250524 |    92   377380    35653 10718509 | 17.304 % |
c |    67391     35265      165 |   49287  3574932  7250524 |    92   387380    35657 10718509 | 17.304 % |
c |    67455     35289      165 |   49287  3574932  7250524 |    92   397380    35664 10718509 | 17.304 % |
c |    67534     35310      165 |   49286  3574786  7250232 |    92   407375    35680 10718509 | 17.305 % |
c |    67604     35333      165 |   49286  3574786  7250232 |    92   417375    35687 10718509 | 17.305 % |
c |    67689     35348      165 |   49285  3574625  7249910 |    92   427368    35698 10718509 | 17.307 % |
c |    67742     35382      165 |   49285  3574625  7249910 |    92   437368    35710 10718509 | 17.307 % |
c |    67788     35413      165 |   49285  3574625  7249910 |    92   447368    35720 10718509 | 17.307 % |
c |    67856     35439      165 |   49285  3574625  7249910 |    92   457368    35728 10718509 | 17.307 % |
c |    67878     35470      165 |   49282  3574509  7249678 |    92   467366    35736 10718509 | 17.312 % |
c |    67933     35501      165 |   49279  3574146  7248952 |    92   477349    35739 10718509 | 17.317 % |
c |    67991     35534      165 |   49279  3573953  7248566 |    92   487342    35745 10718509 | 17.317 % |
